disease,method,rejection_rate,fn_rejection_pct,tn_rejection_pct,fp_rejection_pct,tp_rejection_pct
MS,h_tau,0.5,58.06451612903225,26.11607142857144,93.85474860335195,91.80327868852459
MS,h_tau,0.55,58.06451612903225,32.36607142857143,96.64804469273743,96.72131147540983
MS,h_tau,0.6,64.51612903225808,38.839285714285715,98.88268156424581,98.36065573770492
MS,h_tau,0.65,70.96774193548387,46.20535714285713,98.88268156424581,100.0
MS,h_tau,0.7,70.96774193548387,54.01785714285714,99.4413407821229,100.0
MS,h_tau,0.75,77.41935483870968,61.38392857142857,100.0,100.0
MS,h_tau,0.8,80.64516129032259,69.19642857142857,100.0,100.0
MS,h_tau_ccr,0.0,0.0,0.0,0.0,0.0
MS,h_tau_ccr,0.05,16.129032258064537,4.01785714285713,6.703910614525157,-2.3296483139675417e-14
MS,h_tau_ccr,0.1,29.032258064516135,8.482142857142858,11.73184357541901,4.918032786885247
MS,h_tau_ccr,0.15,35.48387096774194,13.392857142857132,17.877094972067056,6.557377049180306
MS,h_tau_ccr,0.2,45.16129032258065,18.080357142857142,24.022346368715066,8.196721311475411
MS,h_tau_ccr,0.25,54.83870967741936,22.767857142857157,28.49162011173184,14.75409836065574
MS,h_tau_ccr,0.3,58.06451612903225,27.901785714285715,33.51955307262568,19.672131147540988
MS,h_tau_ccr,0.35,58.06451612903225,33.258928571428584,39.10614525139664,22.950819672131125
