disease,method,rejection_rate,fn_rejection_pct,tn_rejection_pct,fp_rejection_pct,tp_rejection_pct
MS,h_tau,0.5,58.06451612903225,26.11607142857144,93.85474860335195,91.80327868852459
MS,h_tau,0.55,58.06451612903225,32.36607142857143,96.64804469273743,96.72131147540983
MS,h_tau,0.6,64.51612903225808,38.839285714285715,98.88268156424581,98.36065573770492
MS,h_tau,0.65,70.96774193548387,46.20535714285713,98.88268156424581,100.0
MS,h_tau,0.7,70.96774193548387,54.01785714285714,99.4413407821229,100.0
MS,h_tau,0.75,77.41935483870968,61.38392857142857,100.0,100.0
MS,h_tau,0.8,80.64516129032259,69.19642857142857,100.0,100.0
MS,h_tau_ccr,0.0,0.0,0.0,0.0,0.0
MS,h_tau_ccr,0.05,16.129032258064537,4.01785714285713,6.703910614525157,-2.3296483139675417e-14
MS,h_tau_ccr,0.1,29.032258064516135,8.482142857142858,11.73184357541901,4.918032786885247
MS,h_tau_ccr,0.15,35.48387096774194,13.392857142857132,17.877094972067056,6.557377049180306
MS,h_tau_ccr,0.2,45.16129032258065,18.080357142857142,24.022346368715066,8.196721311475411
MS,h_tau_ccr,0.25,54.83870967741936,22.767857142857157,28.49162011173184,14.75409836065574
MS,h_tau_ccr,0.3,58.06451612903225,27.901785714285715,33.51955307262568,19.672131147540988
MS,h_tau_ccr,0.35,58.06451612903225,33.258928571428584,39.10614525139664,22.950819672131125
MS,h_tau_ccr,0.4,64.51612903225808,38.169642857142854,44.69273743016759,26.22950819672129
MS,h_tau_ccr,0.45,67.74193548387099,43.30357142857142,49.72067039106145,31.147540983606547
MS,h_tau_ccr,0.5,70.96774193548389,48.437500000000014,53.072625698324025,40.983606557377044
MS,h_tau_ccr,0.55,70.96774193548387,53.79464285714286,58.10055865921788,45.90163934426229
MS,h_tau_ccr,0.6,70.96774193548387,59.15178571428571,64.24581005586593,47.54098360655737
MS,h_tau_ccr,0.65,80.64516129032259,63.83928571428571,69.27374301675978,52.4590163934426
MS,h_tau_ccr,0.7,80.64516129032259,69.19642857142857,73.74301675977654,59.01639344262295
MS,h_tau_ccr,0.75,83.87096774193549,74.33035714285714,78.2122905027933,65.57377049180327
MS,h_tau_ccr,0.8,90.32258064516128,79.24107142857143,83.24022346368714,70.49180327868852
MS,random_ccr,0.0,0.0,0.0,0.0,0.0
MS,random_ccr,0.05,6.451612903225794,4.6875,4.469273743016744,6.557377049180317
MS,random_ccr,0.1,6.451612903225828,10.04464285714287,10.055865921787678,9.836065573770481
MS,random_ccr,0.15,9.677419354838731,15.178571428571427,13.96648044692736,18.03278688524588
MS,random_ccr,0.2,16.129032258064537,20.089285714285715,20.11173184357542,19.672131147540988
MS,random_ccr,0.25,29.03225806451615,24.553571428571427,24.581005586592177,26.22950819672129
MS,random_ccr,0.3,41.93548387096775,29.017857142857146,30.16759776536313,29.50819672131147
MS,random_ccr,0.35,41.93548387096774,34.375000000000014,36.312849162011176,31.147540983606547
MS,random_ccr,0.4,48.38709677419356,39.28571428571427,42.458100558659225,32.78688524590163
MS,random_ccr,0.45,58.06451612903227,43.97321428571429,47.48603351955307,37.70491803278688
MS,random_ccr,0.5,61.29032258064515,49.107142857142854,51.95530726256982,44.26229508196721
MS,random_ccr,0.55,70.96774193548387,53.79464285714286,56.983240223463696,49.18032786885245
MS,random_ccr,0.6,74.19354838709677,58.92857142857143,62.56983240223464,52.45901639344262
MS,random_ccr,0.65,74.19354838709677,64.28571428571429,66.4804469273743,60.65573770491803
MS,random_ccr,0.7,77.41935483870968,69.41964285714286,72.62569832402235,62.29508196721311
MS,random_ccr,0.75,80.64516129032259,74.55357142857143,77.6536312849162,67.21311475409836
MS,random_ccr,0.8,87.09677419354838,79.46428571428571,82.12290502793296,73.77049180327869
MS,h_total_ccr,0.0,0.0,0.0,0.0,0.0
MS,h_total_ccr,0.05,16.129032258064512,4.01785714285713,4.4692737430167595,6.557377049180317
MS,h_total_ccr,0.1,29.03225806451615,8.482142857142858,8.938547486033535,13.114754098360645
MS,h_total_ccr,0.15,35.483870967741964,13.392857142857132,12.849162011173185,21.311475409836056
MS,h_total_ccr,0.2,45.16129032258065,18.080357142857142,16.759776536312863,29.50819672131147
MS,h_total_ccr,0.25,54.83870967741935,22.767857142857142,21.787709497206702,34.42622950819671
MS,h_total_ccr,0.3,58.06451612903227,27.901785714285715,26.25698324022348,40.98360655737703
MS,h_total_ccr,0.35,58.06451612903227,33.25892857142857,30.72625698324023,47.540983606557354
MS,h_total_ccr,0.4,64.51612903225808,38.169642857142854,35.75418994413407,52.459016393442624
MS,h_total_ccr,0.45,67.74193548387096,43.30357142857142,41.89944134078212,54.09836065573771
MS,h_total_ccr,0.5,70.96774193548389,48.43749999999999,46.927374301675975,59.01639344262295
MS,h_total_ccr,0.55,70.96774193548387,53.79464285714286,50.27932960893855,68.85245901639342
MS,h_total_ccr,0.6,70.96774193548387,59.15178571428571,55.307262569832396,73.77049180327869
MS,h_total_ccr,0.65,80.64516129032259,63.83928571428571,60.893854748603346,77.04918032786885
MS,h_total_ccr,0.7,80.64516129032259,69.19642857142857,66.4804469273743,80.32786885245902
MS,h_total_ccr,0.75,83.87096774193549,74.33035714285714,70.94972067039106,86.88524590163934
MS,h_total_ccr,0.8,90.32258064516128,79.24107142857143,75.97765363128491,91.80327868852459
MS,margin_ccr,0.0,0.0,0.0,0.0,0.0
MS,margin_ccr,0.05,16.129032258064537,4.01785714285713,6.703910614525157,-2.3296483139675417e-14
MS,margin_ccr,0.1,29.032258064516135,8.482142857142858,11.73184357541901,4.918032786885247
MS,margin_ccr,0.15,35.48387096774194,13.392857142857132,17.877094972067056,6.557377049180306
MS,margin_ccr,0.2,41.93548387096775,18.303571428571416,24.0223463687151,8.1967213114754
MS,margin_ccr,0.25,54.83870967741935,22.767857142857142,29.050279329608923,13.114754098360645
MS,margin_ccr,0.3,58.06451612903225,27.901785714285715,33.51955307262568,19.672131147540988
MS,margin_ccr,0.35,61.29032258064516,33.03571428571427,39.106145251396654,22.95081967213115
MS,margin_ccr,0.4,64.51612903225808,38.169642857142854,44.69273743016759,26.22950819672129
MS,margin_ccr,0.45,67.74193548387099,43.30357142857142,49.72067039106145,31.147540983606547
MS,margin_ccr,0.5,70.96774193548389,48.437500000000014,53.072625698324025,40.983606557377044
MS,margin_ccr,0.55,70.96774193548387,53.79464285714286,58.10055865921788,45.90163934426229
MS,margin_ccr,0.6,70.96774193548387,59.15178571428571,64.24581005586593,47.54098360655737
MS,margin_ccr,0.65,80.64516129032259,63.83928571428571,69.27374301675978,52.4590163934426
MS,margin_ccr,0.7,80.64516129032259,69.19642857142857,73.74301675977654,59.01639344262295
MS,margin_ccr,0.75,83.87096774193549,74.33035714285714,78.2122905027933,65.57377049180327
MS,margin_ccr,0.8,90.32258064516128,79.24107142857143,83.24022346368714,70.49180327868852
